"from","to","edge_type"
"PTBP3","PUM1","sig_sig"
"TKT","HSP90AA1","sig_sig"
"IL17RA","MPL","receptor_sig"
"WIPF2","DNMBP","sig_sig"
"USP22","STAT3","sig_tf"
"KIFC1","CAND1","sig_sig"
"IGLV3-19","ITPR2","sig_sig"
"ROCK1","LIMK2","sig_sig"
"RRBP1","LASP1","receptor_sig"
"AXIN1","GSK3B","sig_sig"
"DAG1","SHC1","receptor_sig"
"TUBA1A","PFDN5","sig_sig"
"AR","LRP2","receptor_sig"
"KIFC3","HERC2","sig_sig"
"GRB2","FUBP3","sig_sig"
"ECH1","CEP290","sig_sig"
"HCCS","FAM136A","sig_sig"
"HIST1H2AK","CCT3","sig_sig"
"PLXNA3","CCDC22","receptor_sig"
"HNRNPA2B1","HIST1H2AE","sig_sig"
"SDC2","PCGF5","receptor_sig"
"CSNK2B","WAS","sig_sig"
"SFPQ","UBA1","sig_sig"
"EEF1A1","RPL5","sig_sig"
"RACK1","NR3C1","receptor_tf"
"ASAP1","REPS2","sig_sig"
"HSD17B2","CHRNA4","sig_sig"
"YAP1","KIF5A","sig_sig"
"PKLR","HSP90AB1","sig_sig"
"HSCB","FN3KRP","sig_sig"
"METTL8","DCAF8","sig_sig"
"NTRK1","SEC23IP","receptor_sig"
"TRRAP","NOP2","sig_sig"
"DCAF17","RBX1","sig_sig"
"PPP2R2C","TCP1","sig_sig"
"TCTN3","HSPA5","sig_sig"
"DYNLL1","DIABLO","sig_sig"
"TUBB1","NME3","sig_sig"
"MCC","ZNF12","receptor_tf"
"UBE2A","CNBP","sig_sig"
"BAG3","C1QTNF7","sig_sig"
"MRPS17","YWHAH","sig_sig"
"IGF1","PRKAR2A","sig_sig"
"H1F0","LGALS4","sig_sig"
"COX6C","IGKC","sig_sig"
"RANBP2","NUP54","sig_sig"
"MATR3","HSPA5","sig_sig"
"IFNG","JAK1","sig_sig"
"CCT4","FBXO25","sig_sig"
"MFAP1","RBM39","sig_sig"
"RPL27A","RPS8","sig_sig"
"CLTA","ARPC5","sig_sig"
"LGALS3BP","BRCA1","sig_sig"
"PSMC5","SNW1","sig_sig"
"IL23A","MDM2","sig_sig"
"TACC3","ARNT","sig_tf"
"SIN3A","SMARCC2","sig_sig"
"TADA3","AFAP1","sig_sig"
"GSTA5","GATA1","sig_tf"
"PSMA5","PSMD8","sig_sig"
"SPTBN4","DYNC1I1","sig_sig"
"RPL37","EIF4A3","sig_sig"
"MYH10","CRLF3","sig_sig"
"UGT1A8","B4GALNT1","sig_sig"
"TUBB","RIPK3","sig_sig"
"TPR","PRKAA2","sig_sig"
"PNMA1","SNRPB","sig_sig"
"HECTD3","WFDC10A","sig_sig"
"UCHL1","NUMA1","sig_sig"
"HIST1H2BB","HIST1H3C","sig_sig"
"ENO2","BCAT1","sig_sig"
"HMMR","ERI3","receptor_sig"
"NEBL","SCLT1","sig_sig"
"MAGT1","EMC6","sig_sig"
"AP2M1","HLTF","sig_sig"
"FBXO44","CAND1","sig_sig"
"PLD2","DDHD2","receptor_sig"
"LIMS1","RBBP7","sig_sig"
"NDUFAF5","KLHL22","sig_sig"
"FCGR2B","MS4A3","receptor_sig"
"PRMT6","HIST1H4J","sig_sig"
"SNAP23","KIF5B","sig_sig"
"PI4KB","YWHAG","sig_sig"
"WDR36","ATF3","sig_tf"
"CYP2C9","HSD17B11","sig_sig"
"NPPB","KRT40","sig_sig"
"PSMD9","CDV3","sig_sig"
"PCID2","PRR3","sig_sig"
"PIAS1","CASP8AP2","sig_sig"
"NIP7","EEF2","sig_sig"
"AKR7A2","APRT","sig_sig"
"ACTA2","BOP1","sig_sig"
"RPLP0","TNPO2","sig_sig"
"CASP4","NOD1","sig_sig"
"NXF1","NPM3","sig_sig"
"LDB1","BRCA1","sig_sig"
"HAUS4","CAPZB","sig_sig"
"RHOA","RPN2","sig_sig"
"PTP4A1","CREB3L2","sig_tf"
"IQGAP2","UVRAG","sig_sig"
"LPAR5","GRM8","receptor_sig"
"PDE6D","CFAP36","sig_sig"
"DRD2","HCAR1","receptor_sig"
"CAMK2B","SLC24A3","sig_sig"
"KIZ","TMED2","sig_sig"
"UCHL1","HSPA8","sig_sig"
"SSTR1","PTGER3","receptor_sig"
"FUBP3","RBBP5","sig_sig"
"CDKN1B","TBC1D1","sig_sig"
"IDH3B","IL4I1","sig_sig"
"EXOC8","RAB3IP","sig_sig"
"STARD13","RHOG","sig_sig"
"ETF1","BZW1","sig_sig"
"MED10","MTBP","sig_sig"
"SH3BP2","PLCG1","sig_sig"
"RPLP2","ILF2","sig_sig"
"TBC1D25","RAB2A","sig_sig"
"ACLY","FLNC","sig_sig"
"DHX9","RFC1","sig_sig"
"EIF4B","RPS7","sig_sig"
"CCAR2","ANKRA2","sig_sig"
"ERCC1","ZNF830","sig_tf"
"CDK3","STAT3","sig_tf"
"PIK3R5","IGLC2","sig_sig"
"PSMA3","DMC1","sig_sig"
"COX4I1","NR3C1","sig_tf"
"POMC","KCNH2","sig_sig"
"KIT","BLNK","receptor_sig"
"IFITM3","NEDD4","sig_sig"
"BRCA1","SMARCA2","sig_sig"
"FANCD2","CTBP1","sig_sig"
"YES1","DUSP13","sig_sig"
"RPL19","PAN2","sig_sig"
"PPP1CB","PABPC1","sig_sig"
"SLC35B1","RAB11A","sig_sig"
"EVC2","DNAJC7","sig_sig"
"ITGB4","BCAN","receptor_sig"
"SIK3","NAA10","sig_sig"
"CUL1","KRT14","sig_sig"
"WDR82","SIPA1L3","sig_sig"
"SIPA1","DVL1","sig_sig"
"ADCY3","PDE5A","sig_sig"
"MTA1","CNOT1","sig_sig"
"CDC25C","PTGES3","sig_sig"
"HCCS","C15orf48","sig_sig"
"MAML1","TTC17","sig_sig"
"TNRC6B","SEPT2","sig_sig"
"SERPINH1","UBE2B","sig_sig"
"LMOD1","SORBS3","sig_sig"
"PRDX2","AK6","sig_sig"
"STRN4","ZNF331","sig_tf"
"PDIA3","ERO1B","sig_sig"
"CUL3","PRDX1","sig_sig"
"AIMP1","NOSIP","sig_sig"
"MC1R","GPR27","receptor_sig"
"OLA1","UBE2A","sig_sig"
"LARP7","SDE2","sig_sig"
"FHL1","RRP1B","sig_sig"
"HSPA1A","TAF1","sig_sig"
"CITED4","TFAP2B","sig_tf"
"MBD2","PCGF6","sig_tf"
"UBE2W","DTX3L","sig_sig"
"FBXL15","SMURF1","sig_sig"
"UTP15","SUZ12","sig_sig"
"MAPK8","RB1","sig_sig"
"ACOT4","SDHD","sig_sig"
"LY96","S100A8","receptor_sig"
"TCF4","RELA","sig_tf"
"RPGRIP1L","TCTN1","sig_sig"
"VDAC2","CSDE1","sig_sig"
"EPHB1","ROCK2","receptor_sig"
"PRDX2","UCHL3","sig_sig"
"NUP54","HSPA4","sig_sig"
"ADM","CYP21A2","sig_sig"
"EMC4","TAP1","sig_sig"
"TIRAP","IRF3","sig_tf"
"GALNT1","NXF1","sig_sig"
"CUL7","PARP1","sig_sig"
"CHIC2","PNMA1","sig_sig"
"HSPA1A","PCYT1B","sig_sig"
"SYT1","GFAP","sig_sig"
"RPS13","RPP38","sig_sig"
"YWHAQ","HDAC7","sig_sig"
"POLR2E","TAF5","sig_sig"
"NUTF2","ACO2","sig_sig"
"SH2B1","JAK3","sig_sig"
"UBE2V1","UBXN6","sig_sig"
"MYH8","HIST2H2AB","sig_sig"
"IGF1","PGAM1","sig_sig"
"RPS25","RPL31","sig_sig"
"CCND2","NPLOC4","sig_sig"
"GRB2","COX2","sig_sig"
"PAK1","GNAI3","sig_sig"
"HIST1H4E","PWP2","sig_sig"
"A2ML1","RBMX","sig_sig"
"MRPL39","MRPL28","sig_sig"
"STS","UGT1A10","sig_sig"
"UBXN4","WLS","sig_sig"
"LTV1","ECH1","sig_sig"
"BCAT1","FPGS","sig_sig"
"PJA2","MFHAS1","sig_sig"
"CDK1","NES","sig_sig"
"NME3","RPL7","sig_sig"
"SH2B2","AKT1","sig_sig"
"MAGOH","ETF1","sig_sig"
"ITGB4","CD151","receptor_sig"
"TLE6","SSBP4","sig_sig"
"DOCK1","SRC","sig_sig"
"SF3A3","SF3B3","sig_sig"
"PPP2CA","HNF4A","sig_tf"
"SKA2","CSPP1","sig_sig"
"UBE2L3","USP34","sig_sig"
"HSCB","ARHGAP21","sig_sig"
"ERLIN2","STK3","sig_sig"
"MC4R","RAMP1","receptor_sig"
"TMEM17","FAM234A","sig_sig"
"CEP152","SPNS1","sig_sig"
"PON2","SRRM2","sig_sig"
"HIST1H3B","CHAF1A","sig_sig"
"PITPNC1","YWHAH","sig_sig"
"NR3C1","RELA","sig_tf"
"NIT2","PSMD14","sig_sig"
"VAMP8","ARPC1B","sig_sig"
"UBC","DNAJB4","sig_sig"
"HNRNPL","MCM2","sig_sig"
"SLC30A7","PARP1","sig_sig"
"CMTM5","FAM114A1","sig_sig"
"SLC39A6","ITIH2","sig_sig"
"NKAIN1","SLC6A13","sig_sig"
"RPA3","MORF4L2","sig_sig"
"PLEKHA1","LATS2","sig_sig"
"ZFR","GYS2","sig_sig"
"ALDH1A2","RAB5A","sig_sig"
"RPL26","TRIM29","sig_sig"
"GDPD1","SERPINA3","sig_sig"
"TNRC6B","PAN3","sig_sig"
"MAPRE1","BLMH","sig_sig"
"RPL21","RPL26","sig_sig"
"PPP1CA","MAP4K4","sig_sig"
"WWP1","PEAK1","sig_sig"
"RAD51","CHD3","sig_sig"
"RDX","ACAA2","sig_sig"
"HNRNPM","RPS2","sig_sig"
"VAMP2","EHBP1","sig_sig"
"YAF2","ZXDC","sig_tf"
"CGA","PRKAR2B","sig_sig"
"CYB5R1","CYCS","sig_sig"
"SHANK1","DBNL","sig_sig"
"ANKRD16","SPRED2","sig_sig"
"CCDC8","SCIN","sig_sig"
"SH3GL3","AGFG1","sig_sig"
"LMNA","RB1","sig_sig"
"HDAC6","CENPB","sig_tf"
"LSM3","SNRPD3","sig_sig"
"YWHAB","KHSRP","sig_sig"
"RRAS","BCL2","sig_sig"
"NUP98","STAG1","sig_sig"
"FASLG","CRK","sig_sig"
"STX3","CENPF","sig_sig"
"TPM4","HDAC8","sig_sig"
"PGAM2","ARPC5","sig_sig"
"VAMP1","STX7","sig_sig"
"ELOC","RCAN2","sig_sig"
"CYP1A2","SNU13","sig_sig"
"PCGF3","AUTS2","sig_sig"
"VEZT","ELAVL1","sig_sig"
"STN1","TUBGCP4","sig_sig"
"ACTR5","INO80","sig_sig"
"MOV10","NOP2","sig_sig"
"TAS2R16","GNG8","receptor_sig"
"CSTA","USP53","sig_sig"
"PSMD4","ID1","sig_sig"
"DLG5","DTNB","sig_sig"
"DNM1L","HNRNPH3","sig_sig"
"FOXRED1","CLPP","sig_sig"
"CARM1","EP300","sig_sig"
"STRADA","SIK3","sig_sig"
"NCOA5","MAP1B","sig_sig"
"RPA3","HIST1H2BJ","sig_sig"
"RPS27A","OPTN","sig_sig"
"RUBCN","BRD1","sig_sig"
"HNRNPU","PCBP1","sig_sig"
"CTH","SPTLC2","sig_sig"
"MTUS2","SELENOM","sig_sig"
"NOL12","PTCD3","sig_sig"
"SLC25A4","PPP1CA","sig_sig"
"SORD","PAM","sig_sig"
"EED","SSR4","sig_sig"
"ZFR","FRG1","sig_sig"
"RAB3A","SYT15","sig_sig"
"MED4","MED28","sig_sig"
"ATP1A1","VDAC1","sig_sig"
"RBX1","HIST1H4B","sig_sig"
"NOX4","CAT","sig_sig"
"TRPV5","CLCA4","sig_sig"
"POT1","ACD","sig_sig"
"CYP2A6","UGT1A9","sig_sig"
"ZNF729","ZNF205","sig_tf"
"PPP2R5C","BUB1B","sig_sig"
"NPM3","RRP12","sig_sig"
"CBX7","CBX4","sig_sig"
"IPO9","MMS19","sig_sig"
"SRP14","U2AF2","sig_sig"
"ACSL3","TMEM216","sig_sig"
"HIST2H4A","COPS5","sig_sig"
"CDK1","MAP3K20","sig_sig"
"SAT1","UTP14A","sig_sig"
"EMSY","ZMYM4","sig_sig"
"NCOA1","NCOA3","sig_tf"
"PSMD3","PSMB7","sig_sig"
"SIPA1L3","AIMP2","sig_sig"
"ARSF","EP300","sig_sig"
"CAT","PEX5","sig_sig"
"GOSR1","COG4","sig_sig"
"EPHA1","MAP3K1","receptor_sig"
"RPS15A","RPL11","sig_sig"
"CTNNB1","GRIP1","sig_sig"
"SCAF8","HCFC1","sig_sig"
"SH3KBP1","SH3BP1","sig_sig"
"CKAP4","RILP","sig_sig"
"CENPK","MCM5","sig_sig"
"TYMS","LIMS1","sig_sig"
"SSRP1","GTF2F1","sig_sig"
"UPRT","PYROXD1","sig_sig"
"SP1","E2F2","sig_tf"
"GSTM3","EPHX1","sig_sig"
"PIK3R3","DISC1","sig_sig"
"GFPT1","POR","sig_sig"
"ERCC4","ATP6V1B2","sig_sig"
"ANXA1","CEP152","sig_sig"
"CRKL","RSPRY1","sig_sig"
"RCC2","JUND","sig_tf"
"GFPT1","MRTO4","sig_sig"
"ACTB","COL5A1","sig_sig"
"PIAS1","ERP44","sig_sig"
"ERCC3","QARS","sig_sig"
"SNTB2","IST1","sig_sig"
"CDC20","CKS1B","sig_sig"
"MYH14","RARB","sig_tf"
"SLA2","KRT13","sig_sig"
"PRPS1","GORASP2","sig_sig"
"SRRM1","DDX41","sig_sig"
"SULT1B1","CHST9","sig_sig"
"RBM27","ACTR2","sig_sig"
"EDF1","FKBP4","sig_sig"
"ATP6V1B2","CLGN","sig_sig"
"KARS","DCK","sig_sig"
"PATJ","TAZ","sig_sig"
"TPP1","POT1","sig_sig"
"SDCBP","RUNDC3A","sig_sig"
"MAK16","POP1","sig_sig"
"IPO7","FBXO25","sig_sig"
"CCDC8","SART1","sig_sig"
"DYNC1I2","OFD1","sig_sig"
"VDR","CCND3","receptor_sig"
"KCNJ16","B9D1","sig_sig"
"RAC1","GIT1","sig_sig"
"H2AFJ","ASF1A","sig_sig"
"HSPD1","TUBA1A","sig_sig"
"PAPD5","PABPC1L","sig_sig"
"MAP2K7","DUSP22","sig_sig"
"OPN1LW","GNG7","sig_sig"
"DNA2","TIMELESS","sig_sig"
"PRPF4B","PRPF4","sig_sig"
"SH3BGR","FCHSD2","sig_sig"
"DNAJB1","SIRT1","sig_sig"
"RAB12","BICDL1","sig_sig"
"ALK","RACK1","receptor_sig"
"CUL7","SKP1","sig_sig"
"RBMX","HDAC5","sig_sig"
"CNOT1","TBL3","sig_sig"
"SIRT6","MSH2","sig_sig"
"RPL39","EEFSEC","sig_sig"
"AKAP9","CEP41","sig_sig"
"CRKL","DOCK1","sig_sig"
"SS18","EZH2","sig_sig"
"CDC14B","PHKG1","sig_sig"
"RNPS1","PRPF6","sig_sig"
"ZWILCH","CENPA","sig_tf"
"NDUFA8","CHCHD3","sig_tf"
"CADM1","DKC1","receptor_sig"
"NCOR1","CARM1","sig_sig"
"MAPK8IP2","C8orf33","sig_sig"
"TOP2A","COPS5","sig_sig"
"RCN1","ILK","sig_sig"
"ANAPC11","UBE2D2","sig_sig"
"ITPA","CMPK1","sig_sig"
"GPX4","MTAP","sig_sig"
"CDK2","OAT","sig_sig"
"BLNK","CAMK2A","sig_sig"
"DDX5","USMG5","sig_sig"
"NAF1","COQ9","sig_sig"
"STON2","PARP4","sig_sig"
"ART1","GFPT2","sig_sig"
"HNRNPH1","HNRNPD","sig_sig"
"STT3B","DAD1","sig_sig"
"HECW2","LAMC1","sig_sig"
"CHPF2","NCAN","sig_sig"
"ATR","CDK2","sig_sig"
"PGAM2","PPP2R1B","sig_sig"
"IPO5","IPO9","sig_sig"
"SYAP1","MAP4","sig_sig"
"AFG3L2","HSP90AB1","sig_sig"
"SRF","GMEB1","sig_tf"
"HSPB1","OPTN","sig_sig"
"CD177","PRTN3","sig_sig"
"MED16","MED29","sig_sig"
"NUMB","MDM2","sig_sig"
"MYH9","MYO1E","sig_sig"
"DOCK2","S100B","sig_sig"
"CD109","FCGR3B","sig_sig"
"C19orf47","NTM","sig_sig"
"CEP76","SINHCAF","sig_sig"
"EIF2A","EIF3K","sig_sig"
"NSF","IRF2BPL","sig_sig"
"PSMD11","RBX1","sig_sig"
"UBR5","KIF2A","sig_sig"
"PSMC2","SEM1","sig_sig"
"PWP2","PLRG1","sig_sig"
"RACK1","SUZ12","receptor_sig"
"PHF5A","HIST1H3G","sig_sig"
"VDAC2","RRS1","sig_sig"
"HIST1H2AE","MDC1","sig_sig"
"ABRAXAS1","HIST1H2BJ","sig_sig"
"MATN1","MATN3","sig_sig"
"TYR","GABARAPL1","sig_sig"
"BUB1B","UTP4","sig_sig"
"STIP1","DHX30","sig_sig"
"POF1B","RBM39","sig_sig"
"ABCC1","TPO","sig_sig"
"DCAF7","DPM1","sig_sig"
"SLC24A1","SH3BP2","sig_sig"
"UBE2N","SIAH2","sig_sig"
"SRSF9","TRA2B","sig_sig"
"PFKP","PFKM","sig_sig"
"PDZD2","SCN10A","sig_sig"
"WTAP","UBR5","sig_sig"
"SPTBN1","SCN3B","sig_sig"
"CHST13","HS6ST2","sig_sig"
"MRPL47","CHCHD1","sig_sig"
"ESD","AKR1A1","sig_sig"
"DVL1","RB1","sig_sig"
"RPS6KA2","MAPK3","sig_sig"
"ARF6","CBS","sig_sig"
"FLT4","DUSP19","receptor_sig"
"PPFIA1","ANXA2","sig_sig"
"PRKN","EEF1A2","sig_sig"
"CRBN","CMBL","sig_sig"
"BCR","MYBBP1A","sig_sig"
"S100A8","S100A13","sig_sig"
"MED12","CDK11B","sig_sig"
"LIMCH1","NAPA","sig_sig"
"EGLN3","APBA3","sig_sig"
"NPDC1","NOTCH2NL","sig_sig"
"CLVS2","APEX1","sig_sig"
"HOOK2","PSMF1","sig_sig"
"LMNA","PLEKHA7","sig_sig"
"SUMO3","RALY","sig_sig"
"POLR1E","GCK","sig_sig"
"PRKCI","SQSTM1","sig_sig"
"PKN1","BUD23","sig_sig"
"CXCL9","TRPC3","sig_sig"
"TAF13","INTS4","sig_sig"
"SRPK1","RPL3","sig_sig"
"RPL5","RPL39","sig_sig"
"KDM6B","HIST1H3D","sig_sig"
"CDC20","CCNB1","sig_sig"
"PPP1CB","ANXA2","sig_sig"
"EMG1","HECW2","sig_sig"
"RARG","STAT1","receptor_tf"
"XIAP","COMMD1","sig_sig"
"TNFSF11","MAPK8","sig_sig"
"DYNC1LI1","CAPZB","sig_sig"
"RNF207","HSPA8","sig_sig"
"SLX4","EME1","sig_sig"
"HNRNPA2B1","CPSF1","sig_sig"
"RACK1","RRP8","receptor_sig"
"FGF9","CASP8","sig_sig"
"KMT2C","KDM6A","sig_sig"
"NOP56","PUM3","sig_sig"
"DEK","BAZ1B","sig_sig"
"RPN1","RNF2","sig_sig"
"LARS","FAF2","sig_sig"
"OPN1LW","ALX1","sig_tf"
"LRRK1","MATK","sig_sig"
"HIST2H2AA4","TXNL4A","sig_sig"
"IDH1","TMOD4","sig_sig"
"POLD2","CUL4A","sig_sig"
"SNW1","FIP1L1","sig_sig"
"DKC1","OLA1","sig_sig"
"ACHE","CHKA","sig_sig"
"SEC24B","YIPF5","sig_sig"
"POLR2D","HNRNPF","sig_sig"
"CYP2A7","AHR","sig_tf"
"MT2A","AZGP1","sig_sig"
"TIMM50","SRSF5","sig_sig"
"INPP4B","PIK3C3","sig_sig"
"BEND7","CEP44","sig_sig"
"MAU2","WAPL","sig_sig"
"UBC","ZNF740","sig_tf"
"TDRKH","DDX6","sig_sig"
"MYCBP","ARFGEF1","sig_sig"
"OFD1","CEP89","sig_sig"
"EEF1A1","ALPL","sig_sig"
"IPO9","TEKT1","sig_sig"
"NFKBIA","TP53","sig_tf"
"NOC3L","FXR2","sig_sig"
"RRS1","MSI1","sig_sig"
"SH3GL2","DPPA4","sig_sig"
"ATM","APOC1","sig_sig"
"PTPRQ","EZR","sig_sig"
"MAP3K11","MAP2K1","sig_sig"
"DENND6A","UTP23","sig_sig"
"PLS1","PITX1","sig_tf"
"FAM241B","BNIP3","sig_sig"
"ACTA2","ALOX12","sig_sig"
"DDX49","ABCE1","sig_sig"
"MID2","SPATA24","sig_sig"
"MTMR1","PPP2R1B","sig_sig"
"RNF2","SCML2","sig_sig"
"AQR","POLR2C","sig_sig"
"AGO3","FAM120A","sig_sig"
"NDUFB1","ND2","sig_sig"
"SEC63","PLOD1","receptor_sig"
"RBM12","UBC","sig_sig"
"TUBB2A","DNAH3","sig_sig"
"NCL","POLR2A","sig_sig"
"NCOR1","HIST1H3I","sig_sig"
"TAF7L","SF3B4","sig_sig"
"WNK1","MAP3K2","sig_sig"
"NOP16","STRBP","sig_sig"
"RNF111","ERCC2","sig_sig"
"MUL1","TRIM9","sig_sig"
"SYT1","FCHO2","sig_sig"
"GSTA3","GSTA5","sig_sig"
"NDUFC2","ALDH2","sig_sig"
"DNMBP","SEC23B","sig_sig"
"LEO1","TOP1","sig_sig"
"INTS8","SEM1","sig_sig"
"ATP13A2","SNCA","sig_sig"
"CPOX","BIRC3","sig_sig"
"IREB2","USP53","sig_sig"
"SNRPD1","LSM2","sig_sig"
"MBIP","KAT14","sig_sig"
"MSN","ARHGDIA","sig_sig"
"HNRNPA2B1","FKBP3","sig_sig"
"RPS15","RPL19","sig_sig"
"PRKACA","SNRNP70","sig_sig"
"CACNA1C","CAMK2D","sig_sig"
"IDH3B","CLTC","sig_sig"
"RHOU","CFAP100","sig_sig"
"HBS1L","DIS3L","sig_sig"
"SLC10A2","SLC9A3","sig_sig"
"SRP14","MYO3B","sig_sig"
"APP","TLL1","sig_sig"
"CYP2C19","KRT28","sig_sig"
"TRRAP","ENY2","sig_sig"
"SLC30A7","C8A","sig_sig"
"EEF1G","COPB2","sig_sig"
"TP53RK","NIF3L1","sig_sig"
"GTF2H5","GTF2E2","sig_sig"
"BCCIP","DDX18","sig_sig"
"MRPL35","UBE2O","sig_sig"
"ACTN2","MYH6","sig_sig"
"LCN2","CTU1","sig_sig"
"KLK2","HIST1H3J","sig_sig"
"DHCR24","ABAT","sig_sig"
"LSM12","RBM39","sig_sig"
"TACC1","YEATS4","sig_sig"
"TBR1","ATF2","sig_tf"
"PIK3CG","PELP1","sig_sig"
"MTX2","RMDN3","sig_sig"
"PTGER3","TAS2R10","receptor_sig"
"CPLX2","PCBD1","sig_sig"
"SEC16A","HDAC3","sig_sig"
"TTC1","THOC3","sig_sig"
"CXCR1","MCHR1","receptor_sig"
"PTPN14","CTNNA2","sig_sig"
"DHX30","AGK","sig_sig"
"OIP5","COX5B","sig_sig"
"PCDH7","SARAF","receptor_sig"
"SF3B2","ERG","sig_tf"
"MIS12","DOCK7","sig_sig"
"MZT1","TUBA1A","sig_sig"
"TBP","TP53","sig_tf"
"PIP5K1C","IGHV3-23","sig_sig"
"POLR2E","POLR2J","sig_sig"
"HIST1H3F","SPDL1","sig_sig"
"NHP2","PAPD5","sig_sig"
"KRT72","KRT40","sig_sig"
"UBB","POLE4","sig_sig"
"EXOC5","DNAJB1","sig_sig"
"PDZD11","FXYD7","sig_sig"
"FAM171B","CAMK2D","sig_sig"
"LTK","PTPN22","sig_sig"
"FFAR2","CYB5R2","receptor_sig"
"SEC24A","STMN2","sig_sig"
"ACTL6B","RUVBL2","sig_sig"
"CNR2","GPR55","receptor_sig"
"ARHGAP18","STK4","sig_sig"
"ENKD1","KIFC3","sig_sig"
"KMT2D","SGF29","sig_sig"
"SLC7A1","ZDHHC9","sig_sig"
"TSC1","C1orf94","sig_sig"
"PDLIM5","SUMO2","sig_sig"
"HTRA2","PEA15","sig_sig"
"SF3B3","THOC5","sig_sig"
"CREBBP","ANAPC5","sig_sig"
"TNFRSF11B","PAX6","receptor_tf"
"EIF5A","TMF1","sig_tf"
"HIST1H2AD","HIST1H3F","sig_sig"
"ARHGAP15","KDM1A","sig_sig"
"GAPDH","MDH2","sig_sig"
"TRAK2","KLC1","sig_sig"
"SYN3","HNF4A","sig_tf"
"UBB","CALCOCO2","sig_sig"
"HSPB7","FLNC","sig_sig"
"COMMD1","ASB1","sig_sig"
"COPS5","HSD17B10","sig_sig"
"PPARD","RELA","sig_tf"
"RCC2","RAD18","sig_sig"
"FAT1","SH3RF1","receptor_sig"
"TAGLN2","IFFO2","sig_sig"
"AGR2","AES","sig_sig"
"PPP1R8","PPP1CA","sig_sig"
"CACNG3","SLC17A7","sig_sig"
"GUCY1B2","ACSL1","sig_sig"
"SF3B1","HIST1H4B","sig_sig"
"MRPL47","MRPL36","sig_sig"
"PINK1","PARK7","sig_sig"
"SDF2","HSPB2","sig_sig"
"DAXX","MRE11","sig_sig"
"TGFBR2","JAK1","receptor_sig"
"SRSF9","PPIL2","sig_sig"
"SMC4","MAT1A","sig_sig"
"KARS","GEMIN4","sig_sig"
"PHAX","SNAPC5","sig_tf"
"DDX47","SGPL1","sig_sig"
"CXCR6","CCR5","receptor_sig"
"IDH2","MS4A2","sig_sig"
"PLA2G1B","ORAI1","sig_sig"
"CUL4A","EEF1A1","sig_sig"
"DNAJA2","PPP1R7","sig_sig"
"MYL6B","WDR18","sig_sig"
"HIST1H3A","PRPS1","sig_sig"
"U2AF2","SRPK1","sig_sig"
"APP","UNG","sig_sig"
"PCDH7","DHRS7","receptor_sig"
"NMT1","PRDX6","sig_sig"
"PPP1CC","NUP153","sig_sig"
"TADA3","TADA1","sig_sig"
"BIN1","STAM2","sig_sig"
"UBE2A","ANXA2","sig_sig"
"ATE1","TUBA1A","sig_sig"
"AMOTL1","HECW2","sig_sig"
"MRPS24","DDX56","sig_sig"
"TAGLN2","GABARAPL1","sig_sig"
"MRPS22","SUMO3","sig_sig"
"PGK1","UCHL1","sig_sig"
"HIST1H2BL","MIS18BP1","sig_sig"
"TTF2","POLR2L","sig_sig"
"TFRC","MARCH1","receptor_sig"
"ITGA6","ELN","receptor_sig"
"DLST","RBM8A","sig_sig"
"SUMO1","PARP12","sig_sig"
"HNRNPUL1","GABARAPL1","sig_sig"
"NCBP1","EGLN1","sig_sig"
"CCT2","YPEL3","sig_sig"
"CACNB3","FERMT2","sig_sig"
"SATB2","FOXD3","sig_tf"
"ARF1","APOH","sig_sig"
"HRH3","C3AR1","receptor_sig"
"ITCH","UBA52","sig_sig"
"BARD1","CDK13","sig_sig"
"EIF2A","CDC20","sig_sig"
"LMNA","ORC2","sig_sig"
"ACSL6","SIAH1","sig_sig"
"SETD9","CRK","sig_sig"
"DET1","COPS3","sig_sig"
"CPSF6","TBL2","sig_sig"
"MAP1LC3B","TBC1D9B","sig_sig"
"HNRNPK","CD2BP2","sig_sig"
"PSMD5","PSMD6","sig_sig"
"FTCD","HIBCH","sig_sig"
"ANXA1","WDCP","sig_sig"
"MGAM","SLC29A3","sig_sig"
"ELOC","CDC73","sig_sig"
"ARHGAP12","RHOT1","sig_sig"
"ESR2","MYL6","receptor_sig"
"CETN1","BRCA1","sig_sig"
"CUL7","WDR3","sig_sig"
"NSA2","RCN2","sig_sig"
"KCTD2","RGS3","sig_sig"
"ZNF726","SREBF2","sig_tf"
"DNAJB5","ELOF1","sig_sig"
"FADS1","ACSL4","sig_sig"
"PAN2","SFPQ","sig_sig"
"HIST1H3I","MYSM1","sig_tf"
"TBL1XR1","SPTAN1","sig_sig"
"MASP2","C2","sig_sig"
"TUBB","RPS6KB2","sig_sig"
"SIRT2","HIST1H3H","sig_sig"
"PKN2","CENPJ","sig_sig"
"TNFRSF1A","BIRC3","receptor_sig"
"ANXA3","SLCO2B1","sig_sig"
"TCTN2","BCAP31","sig_sig"
"PRKCA","SYK","sig_sig"
"MYO18A","SRRM2","sig_sig"
"RAN","TUBA4A","sig_sig"
"HSPA2","UQCRC1","sig_sig"
"CDK2","TNPO1","sig_sig"
"EGF","FCN2","sig_sig"
"SDCBP","SRSF7","sig_sig"
"COPG2","STX18","sig_sig"
"MRPL43","ZCCHC13","sig_sig"
"GFRA3","RAP1GAP","receptor_sig"
